Name,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBondsS,nBondsD,nBondsT,nBondsQ,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,ECCEN,nHBd,nwHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHdNH,nHsSH,nHsNH2,nHssNH,nHaaNH,nHsNH3p,nHssNH2p,nHsssNHp,nHtCH,nHdCH2,nHdsCH,nHaaCH,nHCHnX,nHCsats,nHCsatu,nHAvin,nHother,nHmisc,nsLi,nssBe,nssssBem,nsBH2,nssBH,nsssB,nssssBm,nsCH3,ndCH2,nssCH2,ntCH,ndsCH,naaCH,nsssCH,nddC,ntsC,ndssC,naasC,naaaC,nssssC,nsNH3p,nsNH2,nssNH2p,ndNH,nssNH,naaNH,ntN,nsssNHp,ndsN,naaN,nsssN,nddsN,naasN,nssssNp,nsOH,ndO,nssO,naaO,naOm,nsOm,nsF,nsSiH3,nssSiH2,nsssSiH,nssssSi,nsPH2,nssPH,nsssP,ndsssP,nddsP,nsssssP,nsSH,ndS,nssS,naaS,ndssS,nddssS,nssssssS,nSm,nsCl,nsGeH3,nssGeH2,nsssGeH,nssssGe,nsAsH2,nssAsH,nsssAs,ndsssAs,nddsAs,nsssssAs,nsSeH,ndSe,nssSe,naaSe,ndssSe,nssssssSe,nddssSe,nsBr,nsSnH3,nssSnH2,nsssSnH,nssssSn,nsI,nsPbH3,nssPbH2,nsssPbH,nssssPb,SHBd,SwHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHsOH,SHdNH,SHsSH,SHsNH2,SHssNH,SHaaNH,SHsNH3p,SHssNH2p,SHsssNHp,SHtCH,SHdCH2,SHdsCH,SHaaCH,SHCHnX,SHCsats,SHCsatu,SHAvin,SHother,SHmisc,SsLi,SssBe,SssssBem,SsBH2,SssBH,SsssB,SssssBm,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH3p,SsNH2,SssNH2p,SdNH,SssNH,SaaNH,StN,SsssNHp,SdsN,SaaN,SsssN,SddsN,SaasN,SssssNp,SsOH,SdO,SssO,SaaO,SaOm,SsOm,SsF,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SddsP,SsssssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SssssssS,SSm,SsCl,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SdsssAs,SddsAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SssssssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,minHBd,minwHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHdNH,minHsSH,minHsNH2,minHssNH,minHaaNH,minHsNH3p,minHssNH2p,minHsssNHp,minHtCH,minHdCH2,minHdsCH,minHaaCH,minHCHnX,minHCsats,minHCsatu,minHAvin,minHother,minHmisc,minsLi,minssBe,minssssBem,minsBH2,minssBH,minsssB,minssssBm,minsCH3,mindCH2,minssCH2,mintCH,mindsCH,minaaCH,minsssCH,minddC,mintsC,mindssC,minaasC,minaaaC,minssssC,minsNH3p,minsNH2,minssNH2p,mindNH,minssNH,minaaNH,mintN,minsssNHp,mindsN,minaaN,minsssN,minddsN,minaasN,minssssNp,minsOH,mindO,minssO,minaaO,minaOm,minsOm,minsF,minsSiH3,minssSiH2,minsssSiH,minssssSi,minsPH2,minssPH,minsssP,mindsssP,minddsP,minsssssP,minsSH,mindS,minssS,minaaS,mindssS,minddssS,minssssssS,minSm,minsCl,minsGeH3,minssGeH2,minsssGeH,minssssGe,minsAsH2,minssAsH,minsssAs,mindsssAs,minddsAs,minsssssAs,minsSeH,mindSe,minssSe,minaaSe,mindssSe,minssssssSe,minddssSe,minsBr,minsSnH3,minssSnH2,minsssSnH,minssssSn,minsI,minsPbH3,minssPbH2,minsssPbH,minssssPb,maxHBd,maxwHBd,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxHsOH,maxHdNH,maxHsSH,maxHsNH2,maxHssNH,maxHaaNH,maxHsNH3p,maxHssNH2p,maxHsssNHp,maxHtCH,maxHdCH2,maxHdsCH,maxHaaCH,maxHCHnX,maxHCsats,maxHCsatu,maxHAvin,maxHother,maxHmisc,maxsLi,maxssBe,maxssssBem,maxsBH2,maxssBH,maxsssB,maxssssBm,maxsCH3,maxdCH2,maxssCH2,maxtCH,maxdsCH,maxaaCH,maxsssCH,maxddC,maxtsC,maxdssC,maxaasC,maxaaaC,maxssssC,maxsNH3p,maxsNH2,maxssNH2p,maxdNH,maxssNH,maxaaNH,maxtN,maxsssNHp,maxdsN,maxaaN,maxsssN,maxddsN,maxaasN,maxssssNp,maxsOH,maxdO,maxssO,maxaaO,maxaOm,maxsOm,maxsF,maxsSiH3,maxssSiH2,maxsssSiH,maxssssSi,maxsPH2,maxssPH,maxsssP,maxdsssP,maxddsP,maxsssssP,maxsSH,maxdS,maxssS,maxaaS,maxdssS,maxddssS,maxssssssS,maxSm,maxsCl,maxsGeH3,maxssGeH2,maxsssGeH,maxssssGe,maxsAsH2,maxssAsH,maxsssAs,maxdsssAs,maxddsAs,maxsssssAs,maxsSeH,maxdSe,maxssSe,maxaaSe,maxdssSe,maxssssssSe,maxddssSe,maxsBr,maxsSnH3,maxssSnH2,maxsssSnH,maxssssSn,maxsI,maxsPbH3,maxssPbH2,maxsssPbH,maxssssPb,sumI,hmax,gmax,hmin,gmin,LipoaffinityIndex,fragC,nHBAcc,nHBDon,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,PetitjeanNumber,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT4Ring,nT5Ring,nT6Ring,nT7Ring,nT8Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nRotB,LipinskiFailures,TopoPSA,VAdjMat,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,LOBMAX,LOBMIN,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,topoShape,geomShape,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WD.unity,Wlambda1.mass,Wlambda2.mass,Wlambda3.mass,Wnu1.mass,Wnu2.mass,Weta1.mass,Weta2.mass,Weta3.mass,WT.mass,WA.mass,WV.mass,WK.mass,WD.mass,Wlambda1.volume,Wlambda2.volume,Wlambda3.volume,Wnu1.volume,Wnu2.volume,Weta1.volume,Weta2.volume,Weta3.volume,WT.volume,WA.volume,WV.volume,WK.volume,WD.volume,Wlambda1.eneg,Wlambda2.eneg,Wlambda3.eneg,Wnu1.eneg,Wnu2.eneg,Weta1.eneg,Weta2.eneg,Weta3.eneg,WT.eneg,WA.eneg,WV.eneg,WK.eneg,WD.eneg,Wlambda1.polar,Wlambda2.polar,Wlambda3.polar,Wnu1.polar,Wnu2.polar,Weta1.polar,Weta2.polar,Weta3.polar,WT.polar,WA.polar,WV.polar,WK.polar,WD.polar
AUTOGEN_M03,-0.1854,0.03437316,14.709,10.614344,0,0,11,3,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,66.75463513,46.1250555,20.23425306,0,0,11.89,12.11001818,0.89,1.110018179,4.47952521,5.145691073,2,10,0,0,0,8.745656,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.707106781,1.414213562,0.707106781,0,0,0,0,0,2.707106781,1.414213562,0.707106781,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,4.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2.125,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2.125,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.2,2.125,0.2,1.25,2.4385,94,0,0,3,2,0,3,0,3,1.79,0.5313,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.085,0.064,0.127,0.04,1.271,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584962501,44.06260026,4.914213562,1.638071187,0,0,0,4,0,2.047,6,126.7847343,11.25987275,5.023684093,203.5635365,14.2675694,5.882564022,149.8998003,12.24335739,5.312109493,1.685315643,1.685315643,65.92964885,58.31339451,17.50032862,1.130609003,3.767337762,3.332131401,2.408430132,1,0.989229086,0.445787793,0.658870088,1.725801344,0.157496631,0.232778512,0.545450958,0.593299659,0.555782184,2.830459225,2.200136298,5.537491409,0.207293642,1.694532802,1.211286628,0.286425339,0.112175364,0.752404596,0.177916388,0.273789546,0.112123695,0.034537775,1.609887331,0.514949569,2.163755379,-0.197740738,0.420451016,1.457654225,0.464764879,0.271920636,0.66427919,0.211801696,0.396489826,0.295216841,0.202947503,2.19433974,1.200211915,3.578768774,-0.157060665,0.894654169,1.714855274,0.650946492,0.438690338,0.611467321,0.232108513,0.548754333,0.579115379,0.528220806,2.804492104,2.154133401,5.448326327,-0.132681876,1.656090518,1.513459655,0.505161079,0.308104994,0.650467581,0.217112431,0.427429716,0.348766117,0.260553464,2.326725728,1.386488041,3.948772643,-0.150685009,1.036749298,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AUTOGEN_M02,0.6822,0.46539684,10.5566,7.520758,0,0,8,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,29.9460605,14.97303025,0,0,0,11.89,12.11,0.89,1.11,3.7595,3.9795,1,7,0,0,0,6.559242,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2,2,0.2,2,1.728,47,0,0,2,0,0,1,0,0,1.68,0.3904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.085,0.064,0.127,0.04,0.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.04695019,3,1.5,0,0,0,1,0,1.478,2,63.97440768,7.99840032,3.999466756,121.6660939,11.03023544,4.955146759,63.97440768,7.99840032,3.999466756,1.43966728,1.399487391,24.73968898,24.73922087,6.602084701,1.000018922,3.747254102,3.747183199,1.825141713,0,0.432611701,0.409397486,0.409455548,1.124608498,0.210653763,0.210683639,0.499969321,0.499995868,0.923183149,1.943461532,1.088519152,3.220498887,0.183996948,1.923148339,0.713518032,0.109870254,0.109885834,0.76453211,0.117725598,0.371616554,0.036006928,0.036011116,0.93327412,0.168873116,1.110761671,-0.161693281,0.443634597,0.916975226,0.258112491,0.258149096,0.639793241,0.180090609,0.613762502,0.198727729,0.198744096,1.433236813,0.540030592,2.034366846,-0.114912888,1.011234326,1.116397257,0.403414642,0.403471855,0.580464144,0.209753054,0.909751266,0.4854627,0.485488996,1.923283754,1.063572326,3.168568102,-0.092662898,1.880702962,0.961328368,0.290428915,0.290470103,0.623337633,0.18831783,0.674572547,0.25160716,0.251626205,1.542227386,0.642795621,2.26612155,-0.108741597,1.177805912,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AUTOGEN_M04,-0.4734,0.22410756,17.6206,13.70793,0,0,14,4,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,112.5800349,88.52919075,55.40053269,23.16135939,0,11.89,12.11003668,0.89,1.110036685,4.799903802,5.768507446,3,13,0,0,0,10.93207,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.414213562,1.914213562,1,0.5,0,0,0,0,3.414213562,1.914213562,1,0.5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,4.361111111,0,2.638888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2.180555556,0,1.319444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2.180555556,0,1.319444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2,2.180555556,0.2,1.319444444,3.155944444,157,0,0,4,3,4,4,0,4,1.9,0.6722,0.333333333,2.828427125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.085,0.064,0.127,0.04,1.77,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,58.07825032,6.871320344,1.717830086,0,0,0,10,1,2.616,10,341.1219843,82.58265301,8.198609895,120.6999243,-29.22039747,-7.402785078,220.42206,111.8030505,15.60139497,0.738644005,0.178819262,0.017752752,0.261355995,-0.063272004,-0.016029523,157.5376059,38.13847843,3.78629767,55.74186941,-13.49461973,-3.418768334,0.108004056,0.269207615,2.888628568,10.16792594,461.8219086,0,1,0,189.6486638,13.77129855,5.745351391,285.4906069,16.89646729,6.58461835,245.5519179,15.6700963,6.262019902,2.078392294,2.078392294,143.5358385,134.5026102,22.20155574,1.067160245,6.465125245,6.058251582,2.856223676,0.5,0.608820966,0.466645833,0.664224549,2.876182384,0.116456124,0.165763864,0.571424125,0.641267704,0.561779964,4.007052765,3.562547088,8.461094493,0.288335009,1.774471793,2.202549915,0.26892084,0.113383387,0.852098337,0.104037143,0.32949309,0.10621691,0.03373515,2.584854142,0.872535298,3.524547732,-0.21710161,0.46944515,2.518990189,0.454991623,0.279453437,0.774255516,0.139849601,0.430866335,0.302767657,0.204928661,3.253435249,1.977208874,5.550931139,-0.185578838,0.938562652,2.861332516,0.655540706,0.458868403,0.719697804,0.164885138,0.555988265,0.624783587,0.552535385,3.975741624,3.489501934,8.325952169,-0.163437206,1.733307236,0.317846322,0.497945186,2.592209585,0.093264736,0.14611063,0.265105155,0.362206096,0.456275239,3.408001094,2.272972614,6.091242839,0.320468476,1.08358649
AUTOGEN_M05,-0.7614,0.57972996,20.5322,16.801516,0,0,17,5,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,2,1,163.8527479,137.8441923,100.3059533,60.3347662,24.69903629,11.89,12.11005553,0.89,1.110055527,4.958848989,6.384508432,4,16,0,0,0,13.118484,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.121320344,2.414213562,1.353553391,0.707106781,0.353553391,0,0,0,4.121320344,2.414213562,1.353553391,0.707106781,0.353553391,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.423611111,0,4.076388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2.211805556,0,1.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2.211805556,0,1.388888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0.2,2.211805556,0.2,1.34375,3.875819444,236,0,0,5,4,4,5,0,5,2.01,0.8131,0.25,3.301927249,0,0,2.381101578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.085,0.064,0.127,0.04,2.269,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.321928095,72.09390038,8.849873734,1.769974747,0,0,0,20,2,3.185,14,367.4693438,108.3625913,8.98126083,135.4178932,-39.93321908,-8.002479774,232.0514506,148.2958104,16.9837406,0.730719169,0.215480894,0.017859393,0.269280831,-0.079407899,-0.01591307,184.795643,54.49416412,4.516561444,68.09993014,-20.08190621,-4.024344943,0.089474877,0.22098478,1.989264393,8.687091644,502.887237,0,1,0,252.5094577,15.89054617,6.320613238,367.4172393,19.16813082,7.162311027,346.969375,18.62711397,7.026899053,2.372547331,2.372547331,264.8817862,250.9636707,30.3703233,1.055458687,8.721730868,8.263450743,3.319118049,1,0.964034043,0.4801314,0.737220401,4.156468984,0.089346374,0.137187381,0.588231227,0.659277349,0.558469397,5.373820785,5.413847667,12.25890328,0.330099684,1.805977974,3.366999556,0.308050074,0.114119122,0.888585275,0.081297534,0.366468297,0.115110808,0.033231099,3.789168752,1.4565979,5.364131514,-0.227412106,0.514810204,3.733804506,0.507452097,0.284176519,0.825071193,0.112133377,0.450664597,0.312365865,0.206065002,4.525433122,3.099992461,8.163862484,-0.202903428,0.969095464,4.138709727,0.727566137,0.471897888,0.775304424,0.136294952,0.553707272,0.642123287,0.568229693,5.338173751,5.307570349,12.06671596,-0.183699532,1.764060252,3.819686918,0.554139379,0.323993155,0.813076568,0.117956721,0.471634782,0.372487321,0.267854858,4.697819452,3.533728719,8.917324698,-0.198274967,1.111976961
